Id,Title,Caption,Year,MediaType,Uri,MediaSource,Attribution,Order,Collection_Id,Exhibit_Id,Depth
5A672278-F803-4E3A-8E91-6CBDBB5E7520,Christiaan Huygens,"Christiaan Huygens first made a pendulum clock in 1657. His invention is widely cited as the beginning of the Horological Revolution. The pendulum clock, and the other innovations that accompanied it thereafter, allowed for the production of clocks that were cheaper and more accurate. For the first time, people outside the aristocracy and royalty could afford to own clocks and even more importantly pocket watches, which allowed for personalized timekeeping. Prior to Huygens, clocks could not be relied on for accuracy beyond an expected error of 15 minutes per day. The pendulum helped reduce that margin of error to about 10-15 seconds.",1657,Picture,http://czbeta.blob.core.windows.net/images/5a672278-f803-4e3a-8e91-6cbdbb5e7520_Christiaan_Huygens-painting.jpeg,http://en.wikipedia.org/wiki/File:Christiaan_Huygens-painting.jpeg,Caspar Netscher,NULL,2B6CD8E0-5833-CEAF-117E-CF74DB7FED1F,B7A4D5CC-472E-4BB4-8556-EF02389EB89D,11
FC96F987-3DAE-43C1-A43C-B99D9E5C180D,"My Man, Sir Isaac Newton",Neil deGrasse Tyson gives his reasons for why he thinks Sir Isaac Newton was the greatest physicist in history.,1669,Video,http://www.youtube.com/embed/danYFxGnFxQ,http://www.youtube.com/watch?v=danYFxGnFxQ,big think,NULL,2B6CD8E0-5833-CEAF-117E-CF74DB7FED1F,D1F7AF42-B7F1-417A-9804-0A5F7478E4DA,11
8CEA4C9F-D8CC-480A-9D67-F304FB0D9458,Sealing of the Bank of England Charter,"This illustration depicts the sealing of the Charter of the Bank of England in 1694. The Bank of England was a institution set up to supply money to the King, in order to rebuild England as a global power. One of its chief purposes was to fund industries to rebuild England's Navy. It has since become the central bank of the United Kingdom, the second oldest bank in the world, and the model on which most modern central banks are based.",1700,Picture,https://czbeta.blob.core.windows.net/images/48-Bank_of_England_Charter_sealing_1694.jpg,http://commons.wikimedia.org/wiki/File:Bank_of_England_Charter_sealing_1694.jpg,"Alice Archer Houblon, The Houblon Family, Volume 1, 1907",NULL,2B6CD8E0-5833-CEAF-117E-CF74DB7FED1F,D9499B0B-E218-4AF6-A802-EE4E0FE27195,11
18DC7243-6D66-4284-BDB2-14836385E166,Chinese Population Boom,"American plants – especially the sweet potato, peanuts and maize (corn) – gradually spread throughout China, initiating a population explosion. Population more than doubled, along with a doubling of China’s land mass, during the 18th century. Chinese people could now survive in previously inhospitable lands (including Tibet) due to American plants. Eighteenth-century migration patterns within China, made possible by New World crops, are shown in the map above.   ",1725,Picture,http://czbeta.blob.core.windows.net/images/18dc7243-6d66-4284-bdb2-14836385e166_poppatts.jpg,NULL,NULL,NULL,2B6CD8E0-5833-CEAF-117E-CF74DB7FED1F,4596D5A8-5655-4D93-8740-492F3AFD0D1A,10
217E5FDB-C9BD-4F07-A188-8C2CC8251270,Unprecedented Silver Production,"More silver was produced in Spanish America (mostly Mexico this time) during the 18th century than in the 16th and 17th centuries combined. Again, the bulk of this silver production was destined for Chinese markets.   ",1725,Picture,http://czbeta.blob.core.windows.net/images/217e5fdb-c9bd-4f07-a188-8c2cc8251270_Untitled.png,NULL,NULL,NULL,2B6CD8E0-5833-CEAF-117E-CF74DB7FED1F,4596D5A8-5655-4D93-8740-492F3AFD0D1A,10
A292036B-34AC-41BA-8779-CD001D5CAA7A,Demand for Silver within China,"Chinese population growth was associated with rise in demand for silver, which in turn caused the market value of silver in China to – once again – vault above its price in the rest of the world. Silver within China commanded a 50% price premium vis-à-vis the rest of the world by 1700. Huge profits were obtainable by simply buying silver where it was cheap (such as in Spanish America and Europe) for transportation and sale in/near China, where the white metal was relatively expensive. 17th century Spanish American silver is pictured in the photo above. ",1725,Picture,http://czbeta.blob.core.windows.net/images/a292036b-34ac-41ba-8779-cd001d5caa7a_silc.jpg,http://www.insidemydesk.com/publish.html,NULL,NULL,2B6CD8E0-5833-CEAF-117E-CF74DB7FED1F,4596D5A8-5655-4D93-8740-492F3AFD0D1A,10
42287AEF-067F-4EDF-AE32-02BF2463655B,Joseon Dynasty Politics,"The political system of the Joseon Dynasty was dominated by a Confucianist bureaucracy. The government officials were ranked in 18 levels, ranging from senior first rank (?1?) down to junior ninth rank (?9?) based on seniority and promotion, which was achieved through the royal decree based on examinations and recommendations. The power of the bureaucrats often eclipsed that of the central authorities, including the monarch. For much of the dynasty, a complex system of checks and balances prevented any one section of the government from gaining overwhelming power until 19th century when political power became concentrated in a certain family or individual. Political struggles were common between different factions of the scholar-officials. Purges frequently resulted in leading political figures being sent into exile or condemned to death.",1748,Picture,http://czbeta.blob.core.windows.net/images/42287aef-067f-4edf-ae32-02bf2463655b_911-joseonpolitics.jpg,http://upload.wikimedia.org/wikipedia/commons/2/2e/Joseon_procession_in_Edo_1748.jpg,Hanegawa T?ei,NULL,2B6CD8E0-5833-CEAF-117E-CF74DB7FED1F,8439A3B1-BB7E-49ED-9BF3-5A39A7AC245A,11
129DDBD8-3345-4E44-B105-449D2623C61A,"Benjamin Franklin: ""Time is Money""","The saying ""Time is Money"" is often attributed to Benjamin Franklin. In 1748, Franklin wrote ""Advice to a Young Tradesman,"" which recommended that one should “remember that time is money.” Franklin described the meaning of this proverb by comparing a man's earnings for an entire day's work to the earnings of a man who idles half the day. “Though he spends but sixpence during his diversion or idleness,” Franklin explained, “he has really spent, or rather thrown away, five shillings besides.” Because one can earn wages from an hour's work, an hour wasted is the equivalent of losing those same wages in addition to the money that was spent during such leisure time.",1748,Picture,http://czbeta.blob.core.windows.net/images/129ddbd8-3345-4e44-b105-449d2623c61a_Ben-Franklin-828x1024.jpg,http://en.wikipedia.org/wiki/File:Benjamin_Franklin_by_Joseph-Siffred_Duplessis.jpg,Joseph-Siffred Duplessis,NULL,2B6CD8E0-5833-CEAF-117E-CF74DB7FED1F,67A646F0-BBE9-49C1-ABAB-34B8182E2691,11
7E033246-5BBC-4911-8F7E-3002E20AB587,Emerging Markets after 1750,"Upon conclusion of the second global cycle of silver in 1750, opium exports to China (especially from India) became the high-profit trade item, with silver plying a complementary role in terms of profitability (not volume). ",1750,Picture,http://czbeta.blob.core.windows.net/images/7e033246-5bbc-4911-8f7e-3002e20ab587_%25E4%25B8%25AD%25E5%259C%258B%25E4%25BA%25BA%25E6%259C%258D%25E9%25A3%259F%25E9%25B4%2589%25E7%2589%2587%25E5%259C%2596.png,http://en.wikipedia.org/wiki/File:????????.PNG ,Wikimedia Commons,NULL,2B6CD8E0-5833-CEAF-117E-CF74DB7FED1F,FBCE1E99-1DF4-483A-AE80-82018A77D8BA,10
43E28CF6-6D61-4AE9-A09F-A58A97C5EF01,Accumulation of Silver,"So much Spanish-American silver accumulated within Chinese markets that the price of silver in China once again lowered to its world price by 1750. It took 50 years to eliminate super-profits during the second global silver cycle (compared with 100 years during the first silver cycle). Silver continued to flow strongly into China after 1750, but super-profits were no longer generated. Given Spanish-American silver production rates illustrated in the graph above, it is not surprising that even vast Chinese markets eventually became saturated. ",1750,Picture,http://czbeta.blob.core.windows.net/images/43e28cf6-6d61-4ae9-a09f-a58a97c5ef01_73mNP.jpeg,http://i.imgur.com/73mNP.jpg,von Glahn,NULL,2B6CD8E0-5833-CEAF-117E-CF74DB7FED1F,FBCE1E99-1DF4-483A-AE80-82018A77D8BA,10
812E284B-DC0A-40FB-B0EB-E0BAB3EC4BEA,Illustration of British Mining Conditions,"A young ""drawer"" pulling a coal tub up a mine shaft. Britain developed the main techniques of underground coal mining from the late 18th century onward. Coal was the main driver of the Industrial Revolution, used as fuel to power newly developed steam engines for manufacturing and transport. Harsh work conditions were commonplace throughout Britain during this period.   ",1750,Picture,https://czbeta.blob.core.windows.net/images/185-Coaltub.png,http://en.wikipedia.org/wiki/File:Coaltub.png,"Original uploader, Wikipedia user: Peaceupnorth ",NULL,2B6CD8E0-5833-CEAF-117E-CF74DB7FED1F,6938E32A-F2CB-40EB-853C-C29D753AA909,11
2EDECAF0-649F-4154-BF55-1B7220A3E63F,Ilseongnok (1760-1910),"Ilseongnok or Diary of Self-examination is a daily record of events at court made in order that the monarch might reflect upon them, ostensibly towards better government. The extant record of the Ilseongnok covers the last 150 years of the Joseon dynasty, from 1760 (the 36th year of the reign of king Yeongjo who is pictured above) to the end of the Joseon dynasty in 1910. The Ilseongnok is a vital historical record, and along with the Joseon Wangjo Sillok, the Seungjeongwon ilgi, and the Bibyeonsa, constitute one of the primary historical sources for the study of the period.",1760,Picture,http://czbeta.blob.core.windows.net/images/2edecaf0-649f-4154-bf55-1b7220a3e63f_908-ilseongnok.jpg,http://upload.wikimedia.org/wikipedia/commons/2/29/Korea-Yeongjo-King_of_Joseon-c1.jpg,"???, ???",NULL,2B6CD8E0-5833-CEAF-117E-CF74DB7FED1F,8439A3B1-BB7E-49ED-9BF3-5A39A7AC245A,11
09C90FF7-5AC3-41F0-9813-B6A2EDF1E897,James Watt steam engine patent,"This is the original patent for James Watt's steam engine, a vastly improved successor to the earlier Newcomen steam engine. The Newcomen engine featured only a single chamber, into which jets of steam and cold water were alternately injected. This cycle of heating and cooling proved to be inefficient, and much of the steam potential was lost. Watt created a separate condensation chamber connected to the main chamber. Cold water was injected only into the condenser, allowing for condensation without significant heat loss and far greater fuel efficiency than the Newcomen engine.",1769,Video,http://www.scribd.com/embeds/84531146/content?start_page=1&view_mode=list&access_key=key-ssbu2m4loflyzir3ueg,http://commons.wikimedia.org/w/index.php?title=File:James_Watt_Patent_1769_No_913.pdf&page=1,ESpace,NULL,2B6CD8E0-5833-CEAF-117E-CF74DB7FED1F,E323A427-59A3-4BEB-97E8-D4BAD6823B96,13
D62C8675-753C-4AE0-A795-67C8D444F738,Portrait of Carl von Linné,"Carl von Linné (1707–1778), better known as Carl Linnaeus, was a Swedish botanist and zoologist best known for his development of a system of classification for plant and animal species that is still in use today. However, Linnaeus also developed a racial classification system for humans that exemplifies the development of racist and white supremacist pseudoscience in the eighteenth and nineteenth century.",1775,Picture,https://czbeta.blob.core.windows.net/images/170-Carl_von_Linn%C3%A9.jpg,http://commons.wikimedia.org/wiki/File:Carl_von_Linn%C3%A9.jpg,Swedish National Museum,NULL,2B6CD8E0-5833-CEAF-117E-CF74DB7FED1F,FD8501A8-6CC3-4A43-8E7A-3DD035F96A3C,10
DCF6D0C7-AE08-43F8-9318-9C0ED30C11D4,The Wealth of Nations,"An Inquiry into the Nature and Causes of the Wealth of Nations, the magnus opus of the Scottish moral philosopher Adam Smith, can be accessed in its entirety above. It is considered a fundamental part of classical economic theory, and one of the most influential economic works ever published. The work champions the productivity and benefits of free market economies, resulting in Smith being considered the father of capitalism.",1776,Video,http://www.scribd.com/embeds/53870714/content?start_page=1&view_mode=list&access_key=key-16yd66710le5ba2xh9n4,http://www.scribd.com/doc/53870714/An-Inquiry-into-the-Nature-and-Causes-of-the-Wealth-of-Nations-by-Adam-Smith,Original work by Adam Smith; provided online by Scribd,NULL,2B6CD8E0-5833-CEAF-117E-CF74DB7FED1F,B044F020-6040-4E3D-8F9F-CF5B44AC2ABD,12
1FB11526-5C3E-4137-B836-C2E538E9F798,Declaration of Independence: 1776,"The Declaration of Independence was a statement adopted by the Continental Congress on July 4, 1776, which announced that the thirteen American colonies then at war with Great Britain regarded themselves as independent states, and no longer a part of the British Empire. John Adams put forth a resolution earlier in the year which made a formal declaration inevitable.",1776,Picture,https://czbeta.blob.core.windows.net/images/888-800px-Declaration_independence.jpg,http://en.wikipedia.org/wiki/File:Declaration_independence.jpg,"John Trumbull's painting, Declaration of Independence",NULL,2B6CD8E0-5833-CEAF-117E-CF74DB7FED1F,8180B92C-1A45-4499-8552-69990FAD9CBE,11
1DEA0251-02F2-490E-A8E6-F5DEF2F44E99,Declaration of Independence PDF,"The Declaration of Independence was a statement adopted by the Continental Congress on July 4, 1776, which announced that the thirteen American colonies then at war with Great Britain regarded themselves as independent states, and no longer a part of the British Empire. John Adams put forth a resolution earlier in the year which made a formal declaration inevitable.",1776,Video,http://www.scribd.com/embeds/203086/content?start_page=1&view_mode=list&access_key=3kepgbol1grdl,http://www.scribd.com/doc/16937861/Declaration-of-Independence-July-4-1776-Official-Full-Text-of-the-Famous-Declaration-Made-by-The-Thirteen-United-States-of-America-Including-Photo,"Historical Society of Pennsylvania, via the US Library of Congress",NULL,2B6CD8E0-5833-CEAF-117E-CF74DB7FED1F,8180B92C-1A45-4499-8552-69990FAD9CBE,11
735673C6-5EAC-4DAA-9A52-1DDB2346C272,Similarities,Many depictions of dragons have remarkable similarities to theropod dinosaurs being depicted as bipedal and carnivorous.,1785,Picture,http://czbeta.blob.core.windows.net/images/735673c6-5eac-4daa-9a52-1ddb2346c272_492px-Paolo_Uccello_049.jpg,http://commons.wikimedia.org/wiki/File:Paolo_Uccello_049.jpg,Paolo Uccello,NULL,2B6CD8E0-5833-CEAF-117E-CF74DB7FED1F,FF2F2773-099A-43A7-AE91-6FF33C263BBC,10
6158252A-D560-44D7-AF79-43DD25B64DAA,Too Big for the Ark,"In Judeo-Christian culture, Noah built a huge ark to house two of every animal on earth and shelter them from a massive flood that covered the earth. When bones of extinct dinosaurs were discovered people thought they were the remains of animals that were too large to fit on the ark, and thus perished.",1785,Picture,http://czbeta.blob.core.windows.net/images/6158252a-d560-44d7-af79-43dd25b64daa_481px-008.A_Dove_Is_Sent_Forth_from_the_Ark.jpg,http://commons.wikimedia.org/wiki/File:008.A_Dove_Is_Sent_Forth_from_the_Ark.jpg,Doré's English Bible,NULL,2B6CD8E0-5833-CEAF-117E-CF74DB7FED1F,FF2F2773-099A-43A7-AE91-6FF33C263BBC,10
5FDBA7FF-8C01-439A-86D5-B2A0D44B9F0F,Dragons in our Culture,"In many cultures, dragons play a significant role in society or the belief systems. It is interesting to think about how they would have been different had dinosaurs never existed or their bones never found.",1785,Picture,http://czbeta.blob.core.windows.net/images/5fdba7ff-8c01-439a-86d5-b2a0d44b9f0f_395px-Green_Chinese_dragon.PNG,http://commons.wikimedia.org/wiki/File:Green_Chinese_dragon.PNG,User Nyo/Wikipedia,NULL,2B6CD8E0-5833-CEAF-117E-CF74DB7FED1F,FF2F2773-099A-43A7-AE91-6FF33C263BBC,10
01741DEF-286C-457B-96EA-01BF62A8A26B,Volume 4,"The four volumes contain 23 chapters in which all 24 methods are explained. Gwonbeop means fist fighting method. According to the Muyedobotongji, gwonbeop was impractical for large scale combat on the battlefield, but was taught as an introduction to the martial arts. Soldiers learned gwonbeop prior to learning more complex weapons arts to master footwork and body control. It was also taught as a method of personal self-defense for Joseon warriors. Quan fa is a generic term used for open handed Chinese martial arts. Gwonbeop was developed based on the methods of the Shaolin Temple and the techniques of Jang Song Gye (??? hanja: ???). The hanja for quan fa and gwonbeop are the same. The chapter in the muyedobotongji dealing with gwonbeop was inspired by Chinese writings describing quan fa-techniques. It was the Chinese general Qi Jiguang who said that empty-handed fighting methods were impractical on the battlefield.",1790,Picture,http://czbeta.blob.core.windows.net/images/01741def-286c-457b-96ea-01bf62a8a26b_903-volume4.jpg,http://upload.wikimedia.org/wikipedia/en/e/e4/Kwonbub.png,Kbarends,NULL,2B6CD8E0-5833-CEAF-117E-CF74DB7FED1F,7091C758-E66A-4B94-B047-3EF45FBBA36A,10
010465D0-2793-4633-89C9-2276BE6952C2,Muyedobotongji,"In 1790, King Jeongjo of Korea commissioned a book called the Muyedobotongji which was an illustrated manual of Korean martial arts. This book, written by Yi Deokmu (???, 1741-1793) and Pak Jega (???, 1750-1805), described in detail Korea's martial arts of which an unarmed combat style of kicking and punching is extensively illustrated. It was published in four volumes and there is an additional volume in which the original Hanja characters are presented in the Korean script, Hangul. This is an example of an illustration found in the book.",1790,Picture,http://czbeta.blob.core.windows.net/images/010465d0-2793-4633-89c9-2276be6952c2_900-muyedobotongji.jpg,http://upload.wikimedia.org/wikipedia/commons/d/da/Mydbtj-masangssanggeom.png,JeongAhn,NULL,2B6CD8E0-5833-CEAF-117E-CF74DB7FED1F,7091C758-E66A-4B94-B047-3EF45FBBA36A,10
C7FA0653-2030-4E36-A41E-69F2DD8C0139,Volume 1,"The first volume of the Muyedobotongji is based on the earliest known Korean martial arts treatise, the Muyejebo (????), written in 1599. The Jangchang, literally long spear, is a Korean weapon first described in the martial manual Muyejebo from the 16th century. The weapon was preferably made from the yew tree, but other wood could be used as well. It was considered the most effective conventional weapon on the battlefield due to its flexibility and length. The jang chang was widely used in the battle to retake the Pyong-yang Fortress during the 1592 war between Chosun (Korea) and Japan. ",1790,Picture,http://czbeta.blob.core.windows.net/images/c7fa0653-2030-4e36-a41e-69f2dd8c0139_901-volume1.jpg,http://upload.wikimedia.org/wikipedia/commons/7/7d/Mydbtj-jangchang.JPG,Muyedobotongji (???),NULL,2B6CD8E0-5833-CEAF-117E-CF74DB7FED1F,7091C758-E66A-4B94-B047-3EF45FBBA36A,10
C861AC51-F85D-487B-B1F5-FE840604CA7F,Volumes 2 and 3,"The second and third volumes of the Muyedobotongji are based on the Muyesinbo (????), written in 1759. The Woldo (literally “moon blade”), was a Korean pole weapon that closely resembled the Chinese guandao (also known as yanyuedao), though proportionally smaller. It was so named because of its curved blade. The Muyedobotongji describes its design: “The length of the handle is six feet, four inches; the length of the blade is two feet, eight inches; and the weight is three pounds, 15 ounces.” It usually had a spike on the end of the handle, and a feather or tassel attached by a ring to the back of the blade. There was a variant of the woldo, called the danwoldo, which had a bigger blade.",1790,Picture,http://czbeta.blob.core.windows.net/images/c861ac51-f85d-487b-b1f5-fe840604ca7f_902-volume2.jpg,http://upload.wikimedia.org/wikipedia/commons/5/5e/Mydbtj-woldo.png,Kbarends,NULL,2B6CD8E0-5833-CEAF-117E-CF74DB7FED1F,7091C758-E66A-4B94-B047-3EF45FBBA36A,10
D1324137-7764-4EF3-BFC7-3697F57C3EF1,French Revolution and Turmoil in France,"This oil-on-canvas titled ""Prise du palais des Tuileries"" by French artist Jean Duplessis-Bertaux depicts the insurrection of 10 August in 1792, during the French Revolution. The painting shows the besieging of the Tuileries palace by revolutionary Fédéré militias. King Louis XVI fled with his family, seeking asylum with the Legislative Assembly. This effectively brought about the end of the French Bourbon Monarchy, which had ruled France since 1589.",1792,Picture,http://czbeta.blob.core.windows.net/images/d1324137-7764-4ef3-bfc7-3697f57c3ef1_Jacques_Bertaux_-_Prise_du_palais_des_Tuileries_-_1793_.jpg,http://en.wikipedia.org/wiki/File:Jacques_Bertaux_-_Prise_du_palais_des_Tuileries_-_1793_.jpg,L’Histoire par l’image; digital version produced by Agence photographique de la Réunion des musées nationaux,NULL,2B6CD8E0-5833-CEAF-117E-CF74DB7FED1F,38092195-ACEB-4B9D-BBCE-97004D7FAC89,12
C675C8B6-6BEA-4665-A602-5129D30E211D,Hwaseong Fortress Completed ,"Hwaseong (meaning Brilliant Castle/Fortress) refers to the wall surrounding the center of Suwon, the capital of Gyeonggi-do, South Korea. The wall was completed in 1796 by King Jeongjo of the Joseon Dynasty to honor and house the remains of his father. The Suwoncheon, the main stream in Suwon, flows through the center of the fortress. The fortress was designated a UNESCO World Heritage Sit in 1997. ",1796,Picture,http://czbeta.blob.core.windows.net/images/c675c8b6-6bea-4665-a602-5129d30e211d_Bifyu_8.jpg,http://en.wikipedia.org/wiki/File:Bifyu_8.jpg,Wikipedia Commons,NULL,2B6CD8E0-5833-CEAF-117E-CF74DB7FED1F,93AD9C20-479C-47C2-9313-9EAB244A5D12,11
7B70043A-5EF0-4557-9386-6141BC67D0BB,Image of Soho Manufactory,"This engraving depicts the Soho Manufactory, established in Soho, Smethwick, as England's first factory. Opened in 1755 by manufacturer Matthew Boulton, the Soho Manufactory pioneered mass production of different goods, from buttons to silverware, through use of the assembly line. The Manufactory became a popular tourist attraction for many who were fascinated by the sights and sounds of the factory's machines and people at work.  ",1800,Picture,https://czbeta.blob.core.windows.net/images/13-Soho_Manufactory_ca_1800.jpg,http://commons.wikimedia.org/wiki/File:Soho_Manufactory_ca_1800.jpg,"Magnificent Directory, 1800",NULL,2B6CD8E0-5833-CEAF-117E-CF74DB7FED1F,7A4A1E9B-52F1-4999-BBA7-170C8CBAA62C,11
5C0841D6-42E9-4552-8D09-8B06C4C64840,History of the Internet,"Research into packet switching started in the early 1960s and packet switched networks such as ARPANET, Mark I at NPL in the UK,[6] CYCLADES,[7][8] Merit Network,[9] Tymnet, and Telenet, were developed in the late 1960s and early 1970s using a variety of protocols. The ARPANET in particular led to the development of protocols for internetworking, where multiple separate networks could be joined together into a network of networks.",1800,Video,http://player.vimeo.com/video/2696386,http://vimeo.com/2696386,Melih Bilgil,NULL,2B6CD8E0-5833-CEAF-117E-CF74DB7FED1F,1F707DE2-145C-44E3-B4A4-ADA0231242BC,10
8B16DF3A-F170-4A2E-975E-13ECEB79FD71,Napoleon Crossing the Alps,"This oil-on-canvas equestrian portrait of Napoleon Bonaparte was painted at the beginning of the 19th century by French artist Jacques-Louis David. The piece was initially commissioned by the King of Spain, and depicts a highly romanticized rendition of Bonaparte's crossing of the Alps through the Great St. Bernard Pass in May 1800. Five separate versions of this painting were created, at Bonaparte's request, to be displayed in different prominent buildings. The above image is the original version, which remained in Madrid until 1812, before being taken to the United States by Joseph Bonaparte, Napoleon's brother. It currently resides at the museum of the Château de Malmaison in France.",1801,Picture,https://czbeta.blob.core.windows.net/images/97-Napoleon4.jpg,http://commons.wikimedia.org/wiki/File:Napoleon4.jpg,L'Histoire par l'image: http://www.histoire-image.org/site/oeuvre/analyse.php?i=437,NULL,2B6CD8E0-5833-CEAF-117E-CF74DB7FED1F,AC6B1917-5CF4-4A0E-B161-4407ED0FE32C,12
7437C34D-242D-4A61-873F-090AD8B72EFF,Photograph of Samuel Slater,"Samuel Slater, known as ""Father of the American Industrial Revolution,"" was known for bringing British textile technology to the U.S.  Slater emigrated to the U.S. in 1789 and upon arriving, set up the first American textile factory in Rhode Island.  ",1802,Picture,http://czbeta.blob.core.windows.net/images/7437c34d-242d-4a61-873f-090ad8b72eff_59-Samuel-Slater.jpg,http://commons.wikimedia.org/wiki/File:Samuel-Slater.jpg,NULL,NULL,2B6CD8E0-5833-CEAF-117E-CF74DB7FED1F,A85815B9-E247-484B-AF91-1FB8B8DEA130,12
D9F2CCD6-4B4D-4F49-8E66-D3642EC49B0B,Johann Friedrich Blumenbach,"This portrait depicts Johann Friedrich Blumenbach, a German physician, physiologist and anthropologist. Blumenbach was among the first to consider anthropology as a part of natural history. He developed a racial classification of humanity, identifying five distinct races based on cranial measurements. Blumenbach claimed Caucasians to be the ""original"" race, with all others diverging from it.",1804,Picture,https://czbeta.blob.core.windows.net/images/171-Johann_Friedrich_Blumenbach.jpg,http://commons.wikimedia.org/wiki/File:Johann_Friedrich_Blumenbach.jpg,National Library of Medicine,NULL,2B6CD8E0-5833-CEAF-117E-CF74DB7FED1F,03684B97-BF52-4AA0-9D98-74FB2E289E75,11
5D79892D-E622-40CA-A8A7-8592BF001C5F,Portrait de Napoléon en costume impérial,"This 1805 oil-on-panel portrait by French Painter Jacques-Louis David depicts French military and political leader Napoleon Bonaparte in imperial dress. Bonaparte served as Emperor of the French from 1804 to 1814, when he was exiled to the Mediterranean island of Elba by the Treaty of Fontainebleau. After escaping from Elba in February 1815, he returned to Paris and governed for a short period, now called the Hundred Days, before being defeated and replaced on the throne by Louis XVIII. This painting currently resides in the Palais des Beaux-Arts de Lille in France.",1805,Picture,http://czbeta.blob.core.windows.net/images/5d79892d-e622-40ca-a8a7-8592bf001c5f_Jacques-Louis_David_014.jpg,http://commons.wikimedia.org/wiki/File:Napoleon_Bonaparte.jpg,"This object is indexed in Joconde, database of the collections of the state museums of France by the French Ministry of Culture, under the reference 000PE019010.",NULL,2B6CD8E0-5833-CEAF-117E-CF74DB7FED1F,B41A60DF-C889-429D-9AB0-878F5D718587,12
4AF54BE6-BFB6-47E5-8A82-8835FFFA6A80,To the friends of Negro Emancipation,"Illustration entitled: To the friends of Negro Emancipation.  This 1830s illustration came amid British civil unrest about the slave trade. After the 1807 act, slaves were still held within the British Empire. In the 1820s, the abolitionist movement again became active, this time campaigning against the institution of slavery itself. in 1823 the first Anti-Slavery Society was founded in Britain. On 18 August, 1833, the Slavery Abolition Act was given Royal Assent, which paved the way for the abolition of slavery within the British Empire and its Colonies. On 1 August 1834, all slaves in the British Empire were emancipated. ",1807,Picture,https://czbeta.blob.core.windows.net/images/106-FriendsOfNegroEmancipation.jpg,http://commons.wikimedia.org/wiki/File:FriendsOfNegroEmancipation.jpg,"National Maritime Museum, London",NULL,2B6CD8E0-5833-CEAF-117E-CF74DB7FED1F,0E5E73DF-1EBB-4213-805A-4A99714EEAEC,11
12A3B304-3146-434A-B972-1911279FEA5A,Adam Smith,"Scottish philosopher Adam Smith was a pioneer of modern political economy, and is widely considered the father of capitalism. Smith is best known for authoring ""The Wealth of Nations"", perhaps the most influential work on economics ever published. Smith was one of the key figures of the 18th century Scottish Enlightenment.",1811,Picture,https://czbeta.blob.core.windows.net/images/116-AdamSmith.jpg,http://commons.wikimedia.org/wiki/File:AdamSmith.jpg,"Harvard Business School Library, Vanderblue Collection : http://www.library.hbs.edu/hc/collections/kress/kress_img/adam_smith2.htm",NULL,2B6CD8E0-5833-CEAF-117E-CF74DB7FED1F,EDC77420-50B9-433E-98F9-693970B9511F,12
1BF52A5B-3BAB-4CF8-8B07-823362A54CAA,Luddites breaking frames,"This 1812 engraving shows Luddites smashing a loom. The Frame-Breaking Act of 1812 made this crime punishable by death.  The Luddites were a social movement of 19th-century English textile artisans who protested – often by destroying mechanized looms – against the changes produced by the Industrial Revolution, which they felt were leaving them without work and changing their way of life. The movement was named after General Ned Ludd or King Ludd, a mythical figure who, like Robin Hood, was reputed to live in Sherwood Forest.",1812,Picture,https://czbeta.blob.core.windows.net/images/191-FrameBreaking-1812.jpg,http://commons.wikimedia.org/wiki/File:Luddite.jpg,"Publishedd in May 1812 by Mess, Walker and Knight,  Sweetings Alley, Royal Exchange",NULL,2B6CD8E0-5833-CEAF-117E-CF74DB7FED1F,7BF4BD6C-6DA3-4406-81AE-526DEBEA14E0,11
E672804C-7C71-4C93-81DA-BE76AAA3C71A,Indian Woman Ginning Cotton,"The painting depicts the process of cotton-ginning. A woman is shown turning a roller to separate cotton fibers or lint from the seeds. WIthout the invention of Eli Whitney's cotton gin, this tedious separation process would otherwise be performed painstakingly by hand. The cleaned cotton would then be spun into yarn, using spinning wheels. The seeds may later be used to grow more cotton or to produce cottonseed oil. British Parliament banned the importation of cheaper cotton textiles from India, where plentiful cotton was grown by slave labor. This ban increased incentive for innovation by British textile producers. ",1818,Picture,https://czbeta.blob.core.windows.net/images/18-Indian_woman_gining_cotton.jpg ,http://commons.wikimedia.org/wiki/File:Indian_woman_gining_cotton.jpg,Indian Subcontinent - http://www.plantcultures.org:80/pccms/action/showItem;jsessionid=8F048FBFD5394B07723018FDDB409CAD?id=288,NULL,2B6CD8E0-5833-CEAF-117E-CF74DB7FED1F,EB9CC880-E1A3-43E1-BEBE-E8C262F1417F,12
3F9B32E2-17E0-4FE9-AF26-45EA94E5613E,The Factory Acts Made Easy,"A pamphlet describing how to comply with the Factory Acts passed in early 19th century Britain. A series of Acts passed by the Parliament of the United Kingdom to limit the number of hours worked by women and children first in the textile industry, then later in all industries. The Act was spurred by the factory reform movement. The aim was for a ""ten hour bill"" to limit to ten hours the working day of children. Richard Oastler was one of the movement's most prominent leaders. ",1820,Picture,https://czbeta.blob.core.windows.net/images/206-Factory_Acts.jpeg,http://commons.wikimedia.org/wiki/File:Factory_Acts.jpeg,Original Wikipedia uploader User: Symane,NULL,2B6CD8E0-5833-CEAF-117E-CF74DB7FED1F,C307DDF8-8B12-45CD-9313-9DF55CB41C02,11
